intensity;direction
0.069095;218.276146
0.076472;220.844380
0.113674;225.786465
0.129237;225.503545
0.104671;224.993701
0.077102;223.003180
0.079030;217.199531
0.053268;220.515991
0.045610;222.646565
0.037513;223.461514
0.032551;222.909482
0.038909;221.098544
0.048840;222.655471
0.054240;227.024377
0.056476;228.325888
0.050565;231.468079
0.020026;244.132569
0.013545;248.082516
0.016542;258.275848
0.031843;261.197982
0.066765;241.825425
0.035175;240.170841
0.023771;239.582143
0.015588;251.263029
0.021048;249.988079
0.024370;251.005058
0.051745;248.786881
0.048055;236.404431
0.083905;232.034534
0.146619;223.330105
0.132048;218.965835
0.174023;221.745055
0.150229;220.865421
0.170919;222.523076
0.153874;221.935992
0.121166;224.861722
0.068821;224.445680
0.052442;224.130107
0.103080;216.622968
0.129281;218.793492
0.100626;221.975993
0.056675;224.338128
0.058191;222.677554
0.046994;222.621616
0.048394;225.988387
0.039592;228.242868
0.031150;233.145424
0.025239;233.440422
0.018702;241.874230
0.062847;233.612661
0.050597;229.476462
0.041736;224.538491
0.028609;226.805788
0.035749;220.610315
0.012019;224.639014
0.012937;227.914064
0.017124;228.507708
0.012167;233.805474
0.013496;233.623655
0.038058;227.096832
0.035071;225.867299
0.108455;225.509015
0.085533;228.301880
0.037074;238.667871
0.032531;245.141362
0.032161;231.052191
0.049797;213.750832
0.076258;218.084168
0.060925;225.513492
0.040068;233.952192
0.032122;230.829428
0.047305;233.361147
0.029754;233.557659
0.019065;227.645728
0.019110;223.592863
0.061690;208.840518
0.067822;216.409583
0.045901;223.091094
0.046826;222.018229
0.044757;221.013906
0.043172;223.487240
0.029055;223.957240
0.021311;221.818176
0.017796;223.057448
0.032688;215.069894
0.064117;213.051145
0.089318;220.213959
0.074618;222.948335
0.048392;227.056983
0.041117;222.225053
0.042755;219.028854
0.056541;219.235156
0.067980;221.326510
0.029373;231.400942
0.024664;236.516620
0.024736;231.049429
0.030358;221.078906
0.040904;214.404060
0.075155;218.104009
0.041238;222.501510
0.040765;219.774114
0.078356;221.645885
0.098778;227.484637
0.051018;234.694950
0.036826;231.662969
0.028031;227.487918
0.029841;225.642864
0.026497;230.409117
0.025724;226.265627
0.037048;224.217918
0.016993;227.013649
0.016489;227.622813
0.023882;222.385469
0.018985;223.267137
0.018983;228.411981
0.012623;232.999325
0.007061;230.809116
0.008856;232.400261
0.011365;215.433229
0.017125;216.755052
0.045504;217.518803
0.024115;221.316252
0.022559;226.784168
0.023560;224.040419
0.018089;222.602500
0.017330;225.353388
0.012510;215.188648
0.013419;209.046405
0.018361;222.590005
0.013718;232.084122
0.013987;226.783492
0.021588;225.580991
0.029793;231.394063
0.024365;222.785208
0.022267;227.166405
0.024055;227.478176
0.014126;223.050208
0.014118;221.199585
0.011486;224.055939
0.008297;225.066668
0.020551;231.428597
0.017061;234.106045
0.020083;216.614111
0.015009;214.194840
0.009434;225.104323
0.012012;235.817033
0.014614;236.013805
0.009566;233.075418
0.007282;223.433227
0.006042;231.737342
0.010982;237.713488
0.012608;242.332240
0.010092;235.492760
0.008204;223.365674
0.009172;218.850467
0.004845;227.707340
0.005512;231.628902
0.005261;223.674059
0.005250;222.869999
0.007345;228.536456
0.015921;214.032646
0.013573;227.334476
0.011402;233.509842
0.013191;213.238739
0.010653;206.942029
0.007546;215.921455
0.010372;209.096143
0.009130;218.900782
0.008695;223.525366
0.009460;215.132029
0.009226;220.239791
0.007271;232.127451
0.007536;235.360940
0.008595;234.284066
0.007338;218.525623
0.013399;224.942916
0.016298;233.341617
0.009312;231.726359
0.006991;233.474845
0.014917;233.652400
0.011825;234.028549
0.011243;233.388289
0.004283;240.945479
0.005830;240.915531
0.008789;224.115266
0.007966;216.266827
0.009614;208.083798
0.008564;220.059065
0.008176;226.521620
0.009555;225.958233
0.009717;215.809894
0.014608;200.899318
0.010081;210.883128
0.007089;238.218660
0.010132;246.518193
0.011228;232.961930
0.020993;227.196201
0.015427;220.871463
0.009874;215.089640
0.007978;215.431412
0.008451;235.734958
0.010040;247.199178
0.015745;248.052825
0.018755;227.654371
0.019185;221.635000
0.013971;227.157191
0.011686;233.236464
0.005633;222.015731
0.006920;218.843544
0.007490;224.905885
0.004778;223.262864
0.006877;225.278850
0.010252;229.940416
0.010602;231.292760
0.008070;229.615677
0.013487;219.374839
0.010077;222.743333
0.006142;232.434061
0.005999;231.604897
0.012956;221.809786
0.014986;227.143337
0.023409;238.893648
0.023731;217.520305
0.025988;209.824891
0.012727;218.780886
0.009735;229.155207
0.012350;238.287866
0.014716;226.272754
0.014357;228.862186
0.038771;208.963638
0.042205;200.418485
0.009719;216.703124
0.011445;223.754321
0.014208;221.250205
0.014484;211.789641
0.009659;224.965482
0.009784;227.617767
0.010040;238.340531
0.007510;238.306359
0.009164;247.372142
0.014980;261.948657
0.017983;262.098548
0.010386;254.975367
0.007561;231.512955
0.009577;223.982547
0.005644;226.783277
0.007818;211.224368
0.011408;211.970620
0.004803;231.072762
0.007441;227.796766
0.011001;218.407337
0.012910;215.366194
0.011663;219.837863
0.011164;215.419636
0.007742;226.043288
0.006586;226.622395
0.008394;213.848795
0.021656;206.252653
0.011617;224.056511
0.012094;239.384267
0.015978;221.674577
0.011675;216.840986
0.010141;209.037133
0.007319;229.275274
0.010240;243.330639
0.012944;236.067140
0.012488;218.782865
0.024599;207.742656
0.020372;210.110522
0.019012;214.353804
0.010202;220.667607
0.008357;230.507035
0.008356;227.434006
0.013955;212.826969
0.022938;205.302599
0.015689;220.176460
0.014359;225.713964
0.011360;221.295267
0.007848;230.411571
0.009346;231.689640
0.014974;229.374223
0.014442;232.383599
0.006873;238.409015
0.009049;239.793649
0.008732;242.314066
0.013150;248.474381
0.024663;238.749220
0.013498;241.903386
0.009578;237.013226
0.013902;226.655579
0.027135;231.681050
0.049809;232.064381
0.099459;223.733803
0.096705;224.285314
0.069163;229.009796
0.079990;225.012397
0.083751;223.940472
0.054147;229.872452
0.066162;225.054691
0.065973;221.405208
0.081772;224.195678
0.083127;225.735526
0.064631;237.267986
0.070334;230.462402
0.067374;222.480471
0.076676;224.369428
0.061169;225.752503
0.050984;226.938074
0.039199;229.577399
0.036353;230.258912
0.044873;230.594224
0.068757;230.279950
0.093241;228.291256
0.119565;234.925996
0.093044;233.858026
0.070758;230.817608
0.060818;235.429174
0.036446;242.221573
0.054434;232.863495
0.066131;226.567868
0.112361;225.702919
0.089210;233.373130
0.064421;241.661674
0.027900;242.909852
0.022626;238.525422
0.020678;239.918394
0.017726;257.518351
0.031149;270.982362
0.025593;266.236893
0.029581;258.893817
0.049199;242.049224
0.079796;229.711620
0.035315;230.824851
0.022070;237.912193
0.013272;243.138964
0.022834;234.558438
0.034350;232.606359
0.037806;236.873915
0.041622;232.196414
0.025596;232.206722
0.051231;221.765627
0.139642;213.833076
0.192473;223.058080
0.165491;222.426880
0.128637;221.453857
0.153348;218.651720
0.144998;219.428075
0.101556;221.310107
0.081025;222.298596
0.109614;219.169064
0.127371;219.329897
0.150536;218.030052
0.164982;219.560679
0.138892;223.991669
0.138318;225.807190
0.081676;224.268595
0.071358;224.856200
0.045914;227.491204
0.026765;238.400693
0.027564;235.093445
0.071847;221.909479
0.039842;234.859187
0.028483;243.115173
0.035278;235.173185
0.018163;228.779952
0.023653;230.012929
0.019688;225.296884
0.018588;216.651881
0.047446;209.406826
0.061413;223.264023
0.048717;243.956427
0.050154;237.793713
0.058558;228.877505
0.073432;223.073438
0.109284;222.248438
0.188773;220.978646
0.167806;221.000469
0.128576;221.807449
0.089782;222.386355
0.088296;224.456044
0.067660;232.964122
0.082559;245.724647
0.194683;234.905316
0.162245;233.998963
0.101214;233.020368
0.083991;232.737295
0.042022;232.963598
0.044260;235.511673
0.103509;238.755318
0.074894;237.812712
0.053806;234.722865
0.052603;231.662500
0.084966;225.275522
0.060180;220.328387
0.036883;220.534117
0.043224;218.670469
0.052361;220.549950
0.053161;228.677503
0.057498;227.004535
0.046970;227.212191
0.069103;225.619117
0.048502;222.012659
0.022479;228.370317
0.019890;239.275536
0.033315;234.355791
0.090172;234.527090
0.030577;248.403299
0.038545;255.300330
0.064889;243.395062
0.107249;237.294489
0.085914;243.053710
0.037143;248.420274
0.052704;244.938082
0.052035;242.724121
0.057092;237.347973
0.068147;225.098544
0.058724;223.805887
0.073532;224.804272
0.072117;225.880678
0.040015;227.468908
0.045074;226.092553
0.040749;223.099272
0.026183;251.314804
0.053472;258.707405
0.031783;256.432819
0.019915;250.956407
0.016237;244.780939
0.021390;249.485575
0.028063;240.096358
0.059452;233.225052
0.099252;228.047865
0.102175;221.561875
0.079996;223.133125
0.078012;220.661302
0.038450;224.978438
0.063360;227.629687
0.051621;227.691199
0.064602;224.726459
0.039772;227.677348
0.021379;241.649019
0.029480;237.879637
0.069964;228.153127
0.054418;222.924740
0.049021;227.873075
0.038991;231.256304
0.037906;230.475208
0.021430;230.925678
0.042763;220.126302
0.051384;211.432448
0.069011;216.585159
0.073615;225.040992
0.058778;229.286723
0.067017;227.246564
0.056920;225.377918
0.088966;219.075259
0.055245;221.158020
0.047998;221.401824
0.036578;220.151460
0.042496;228.381620
0.010348;242.969955
0.017746;241.037296
0.014312;240.693439
0.028663;229.381405
0.060336;222.130469
0.073322;225.806564
0.044279;229.883024
0.017309;227.655106
0.020447;221.573907
0.030495;225.674014
0.037453;230.607136
0.056913;222.848801
0.065273;224.136564
0.030744;229.515681
0.031715;234.972190
0.033939;229.760107
0.015170;224.252340
0.017036;221.168957
0.021151;211.252288
0.005612;231.878548
0.015426;243.058391
0.014596;235.164798
0.012409;234.886932
0.011667;232.119120
0.023417;226.757915
0.027657;224.302867
0.035591;234.632454
0.025492;236.140528
0.018529;236.993285
0.015995;233.632292
0.014813;240.087760
0.027351;243.987971
0.023111;241.478805
0.019969;218.629317
0.014744;223.567813
0.009197;227.658803
0.006886;225.122135
0.010177;231.376559
0.011154;238.138598
0.005127;220.939840
0.007145;216.917022
0.009439;214.546037
0.009379;214.369317
0.007263;214.929269
0.006310;220.694843
0.006690;225.605572
0.008044;213.242184
0.009378;213.755776
0.008619;222.609529
0.007994;220.811404
0.010025;224.631090
0.009014;224.983850
0.005890;218.955571
0.009712;214.791092
0.011192;224.606614
0.011821;226.428175
0.010126;217.761607
0.009122;221.986301
0.006910;223.970939
0.010927;206.792910
0.013534;195.778120
0.012406;193.502965
0.004394;201.881611
0.007861;216.980570
0.009542;213.177500
0.010081;209.346403
0.005010;211.021769
0.006059;221.840675
0.011766;223.277129
0.017130;207.826861
0.011636;219.482341
0.008954;227.561146
0.008071;227.300368
0.006142;229.812819
0.004704;221.572438
0.019445;189.843059
0.016911;211.460725
0.008264;227.703177
0.005963;232.025103
0.005638;220.464680
0.005749;215.891868
0.006396;210.285979
0.012808;208.238014
0.010923;218.607803
0.014503;214.777331
0.013112;213.346713
0.015774;211.405878
0.018217;204.694944
0.008182;218.052654
0.004603;225.938385
0.004654;225.987859
0.009500;201.698684
0.017998;189.646184
0.036364;184.469886
0.015274;196.820048
0.006313;214.839789
0.005463;220.247651
0.006757;205.011137
0.008756;205.014522
0.012132;188.369474
0.006233;213.484852
0.007344;252.201892
0.011312;233.048741
0.016032;203.445457
0.015335;212.056143
0.013813;211.179166
0.008850;220.390262
0.009603;224.887916
0.014361;213.472235
0.019240;208.560311
0.017456;208.805674
0.012849;210.345623
0.007836;214.389636
0.007069;229.908137
0.014084;220.355877
0.021114;199.929834
0.011906;200.139528
0.006488;208.226458
0.008288;197.705463
0.026206;190.403639
0.043042;189.588535
0.016101;202.739999
0.010221;228.057403
0.015939;240.036570
0.007022;235.261773
0.010980;215.247652
0.015683;209.239583
0.010193;222.021358
0.006144;238.840058
0.007502;240.633181
0.025312;215.497240
0.025117;222.833233
0.019882;229.736307
0.016111;234.329645
0.010581;246.780379
0.011612;258.727931
0.011396;253.243761
0.012343;236.026414
0.010812;232.094486
0.011382;228.024426
0.019879;206.088381
0.022171;206.592291
0.021960;206.173695
0.015757;216.564533
0.023774;228.625472
0.045224;220.779273
0.049400;223.115681
0.045907;224.409690
0.027654;220.048905
0.021617;217.798074
0.019725;225.118858
0.023569;226.269171
0.026322;229.722506
0.030454;226.975786
0.018034;231.599959
0.011633;240.464387
0.010618;241.624384
0.010479;236.884277
0.011860;235.767455
0.011785;232.586623
0.014162;222.612765
0.014326;216.459430
0.015371;212.034639
0.032340;205.706302
0.031314;207.645679
0.022322;209.698648
0.024658;213.645524
0.039709;211.082814
0.014673;219.853758
0.019958;234.522147
0.020450;234.222664
0.013631;227.730786
0.014909;222.502241
0.016376;224.990053
0.020156;225.031043
0.018092;223.434326
0.013795;223.800682
0.013006;225.258337
0.015502;221.428339
0.008911;240.543343
0.011909;256.960066
0.018731;251.058397
0.027282;236.058128
0.021008;238.941260
0.015062;243.057455
0.016053;234.445057
0.016865;229.726564
0.013836;230.934167
0.020112;225.836250
0.040325;222.198073
0.050439;214.426875
0.025916;215.154633
0.018942;225.390263
0.062705;215.552603
0.095481;213.885367
0.045450;224.061829
0.032289;241.490377
0.037808;253.824123
0.039713;255.291725
0.024955;250.474325
0.035573;236.768332
0.054771;224.109064
0.072334;220.930992
0.035486;223.752557
0.026547;227.924588
0.018297;231.148446
0.015946;239.808030
0.032352;225.512658
0.026000;223.772243
0.038135;227.540474
0.052787;224.802813
0.058228;224.339167
0.061857;220.634844
0.049162;215.063020
0.058692;214.975939
0.057394;215.777187
0.047747;219.052292
0.040808;220.648021
0.053892;214.525728
0.072844;214.645625
0.073373;214.204637
0.081529;216.762659
0.087009;217.187970
0.082991;214.147866
0.061775;215.738907
0.085542;219.950991
0.095265;226.091304
0.082068;226.792507
0.069290;223.262402
0.075185;222.360162
0.048313;224.884589
0.044483;229.997452
0.061716;224.296514
0.061178;221.259223
0.073898;222.951880
0.065237;229.042190
0.077177;227.258804
0.053261;227.513126
0.039476;226.409481
0.042452;223.360523
0.048826;221.033493
0.053316;224.444905
0.064052;230.903134
0.074985;224.338235
0.066268;225.350943
0.052309;221.198441
0.071993;215.022556
0.063792;219.704068
0.051168;224.758649
0.075185;233.914747
0.072833;248.880584
0.069823;244.674278
0.113756;230.867920
0.067790;222.787921
0.068415;220.124954
0.059754;222.702245
0.060955;225.077710
0.060184;229.788597
0.075990;228.349638
0.082727;224.432292
0.057474;223.048543
0.079445;224.428907
0.084774;232.092451
0.072411;233.204430
0.049927;234.464741
0.066510;235.387658
0.113768;230.886511
0.089224;227.174377
0.127416;234.620001
0.184503;238.722399
0.194739;235.166461
0.138247;230.000056
0.133614;233.941675
0.056208;250.079232
0.094540;251.916362
0.071176;248.253129
0.041605;245.818233
0.021324;247.630057
0.024502;255.429381
0.022026;256.082767
0.037000;255.833236
0.033555;245.554586
0.040150;230.445155
0.028913;231.106411
0.036177;246.981961
0.081641;249.272628
0.064613;252.749033
0.069622;256.816898
0.086252;243.240796
0.151338;232.833653
0.162812;227.505942
0.163827;226.206617
0.131685;224.965576
0.139513;224.088545
0.141758;223.334744
0.113479;228.436678
0.061947;235.309280
0.049020;228.993496
0.065006;224.906931
0.135853;221.135004
0.137455;221.407503
0.086742;224.518024
0.073427;224.477242
0.052702;224.345315
0.046060;222.738441
0.047675;221.146304
0.066019;218.342710
0.062846;220.662347
0.048978;229.773082
0.027082;239.109177
0.029594;230.024485
0.052313;220.363803
0.081391;221.185887
0.048542;227.397296
0.047091;222.216667
0.040259;215.581926
0.076112;218.879584
0.045641;222.797500
0.100171;221.439947
0.108763;223.761145
0.073921;222.798905
0.102469;223.728125
0.085482;220.239738
0.080718;222.435626
0.094195;221.675156
0.106495;215.749531
0.067237;219.198959
0.077065;224.423960
0.053179;228.110835
0.045133;231.535107
0.048678;234.148182
0.069405;233.625265
0.078145;228.084322
0.053844;223.431457
0.044336;221.149895
0.036819;220.681406
0.036554;221.362397
0.029511;219.359218
0.084766;217.547084
0.126572;220.924844
0.067268;221.035366
0.106412;216.501874
0.075073;217.637970
0.115433;219.506719
0.111469;216.837032
0.079187;219.253802
0.136164;221.424739
0.073631;222.090783
0.082073;223.185783
0.105851;219.568854
0.074808;219.981200
0.065154;222.735624
0.062619;222.041406
0.083291;221.781198
0.088628;221.436667
0.056871;225.719638
0.053159;230.221824
0.045442;223.229427
0.046733;219.871665
0.058109;221.702603
0.093076;215.753957
0.076053;219.767656
0.069820;223.237189
0.038141;225.840003
0.041858;221.862497
0.050671;214.265260
0.058875;216.499793
0.066439;223.021147
0.060850;219.570053
0.050943;221.774636
0.056820;219.820156
0.064519;213.940780
0.058776;216.911617
0.054618;223.266931
0.034515;233.062558
0.040736;237.758550
0.028075;234.048389
0.068462;224.747293
0.081148;217.646511
0.042835;222.515110
0.051945;219.336877
0.057197;225.233387
0.049375;222.923227
0.043056;229.336669
0.035708;230.117245
0.019432;222.426515
0.012162;220.823334
0.010745;221.194532
0.011434;223.827083
0.010488;223.184064
0.012468;210.431974
0.016123;210.075989
0.017090;218.875367
0.024072;223.691721
0.038695;225.306824
0.033773;228.122346
0.030491;227.697659
0.020604;227.891357
0.017213;225.105677
0.023351;224.690365
0.018152;226.942394
0.017365;227.206822
0.025375;229.964741
0.017220;231.370052
0.018553;228.147553
0.034293;229.540627
0.022372;230.540106
0.017374;230.610257
0.024476;223.984682
0.014102;226.385001
0.015455;235.238961
0.014450;229.739687
0.015049;218.543852
0.013168;212.081767
0.008401;223.722709
0.011948;219.737395
0.014805;223.920416
0.018614;232.340938
0.017231;220.311560
0.025515;221.208957
0.034908;226.331460
0.019604;227.457865
0.022082;229.107398
0.016176;217.252238
0.011985;216.735623
0.015488;224.395157
0.013645;220.722029
0.015368;229.827293
0.011799;229.493598
0.011602;232.997245
0.018124;224.195001
0.030821;220.867133
0.020581;227.955831
0.016086;233.392549
0.016230;224.371352
0.013522;217.303019
0.011259;215.975154
0.007115;233.711360
0.008320;239.575370
0.009691;225.087447
0.006838;220.721818
0.004532;233.059585
0.003801;237.785680
0.007295;234.149375
0.014794;219.517855
0.010001;221.558490
0.007039;229.541615
0.006696;212.127180
0.010443;202.918581
0.012290;209.995467
0.009683;212.258229
0.009056;210.266716
0.006365;202.555722
0.004426;212.890468
0.007655;231.494428
0.011157;225.999375
0.007798;211.710521
0.005889;220.962918
0.004871;233.667032
0.006842;233.625468
0.012436;212.447752
0.007895;215.392602
0.008700;230.413124
0.010879;232.150831
0.011833;206.726186
0.007870;203.743118
0.006371;217.714269
0.008720;221.595882
0.013228;213.429056
0.007833;218.482913
0.005014;228.784216
0.004545;231.232131
0.006197;226.426560
0.005597;225.878067
0.011536;202.178206
0.021440;195.136236
0.015639;207.602309
0.011479;220.068382
0.012200;225.475722
0.012854;216.640459
0.010466;237.230208
0.018923;232.860780
0.026128;225.172652
0.019974;214.191191
0.015161;216.310309
0.011166;218.312395
0.003214;224.863023
0.003388;242.570422
0.010128;250.033855
0.029531;216.188535
0.024769;219.047758
0.019678;242.024174
0.032943;255.123967
0.022231;257.170163
0.011880;250.885990
0.009917;235.840363
0.009967;222.545571
0.009919;243.229801
0.008761;261.536520
0.008932;258.800168
0.009712;248.572769
0.010411;231.775733
0.007754;241.166106
0.009820;243.853082
0.014177;251.064491
0.020592;256.337874
0.018831;252.532876
0.011799;249.607458
0.010127;244.001048
0.023865;230.482402
0.030632;225.996517
0.022487;224.535580
0.020602;219.418592
0.018512;217.100264
0.015799;221.261414
0.006389;246.678928
0.010511;242.999287
0.011573;240.511108
0.011668;236.922825
0.011746;248.750797
0.011143;251.001580
0.006831;243.371732
0.011454;232.175373
0.016736;233.514125
0.014775;233.542612
0.014262;235.125420
0.015447;239.607923
0.018092;249.866004
0.023820;255.518975
0.025671;251.244961
0.024076;247.343030
0.028037;235.320318
0.028015;224.715624
0.020672;224.924741
0.023877;238.134173
0.028331;232.018446
0.026715;233.187561
0.054519;227.066099
0.078649;220.189429
0.063573;222.744431
0.048642;227.395733
0.051474;228.792143
0.037570;234.021418
0.042266;238.413707
0.038793;237.053444
0.035684;240.644278
0.044696;240.860838
0.039751;231.567868
0.083267;216.626195
0.083265;212.152395
0.057811;221.366364
0.063522;221.102246
0.075301;221.256463
0.083432;223.069121
0.091484;226.046516
0.068668;233.009805
0.038807;246.864078
0.082252;236.403083
0.084760;233.164952
0.062637;232.998076
0.054698;228.292450
0.068182;224.094688
0.042987;227.357501
0.059683;229.341254
0.098631;228.268859
0.081530;223.731721
0.079177;221.428334
0.092942;220.710834
0.058955;224.692971
0.072987;226.907868
0.056262;229.008442
0.032352;229.953075
0.090973;222.201353
0.089464;216.852969
0.096129;216.883701
0.050407;226.749383
0.026253;237.560169
0.067612;232.353129
0.071232;227.510628
0.125722;225.733490
0.215859;219.360416
0.170056;221.666980
0.075634;223.711043
0.060615;232.136616
0.070536;240.779432
0.043420;249.278757
0.041005;245.696254
0.048202;235.081614
0.127320;226.947865
0.105325;229.856773
0.081705;230.908544
0.102942;229.715053
0.085586;231.474641
0.065044;234.799226
0.110304;224.104483
0.052912;231.154544
0.031820;239.174078
0.029616;241.779590
0.023825;238.397511
0.014655;240.302719
0.067956;227.985370
0.077210;221.846566
0.073720;223.256826
0.096754;223.793285
0.086471;222.116568
0.112591;221.766933
0.104641;224.375473
0.064491;223.536254
0.050681;227.121878
0.037318;233.972771
0.031227;249.946996
0.043786;250.522038
0.059290;240.868023
0.050387;239.186407
0.033764;238.678543
0.031201;236.883281
0.072859;231.526822
0.047136;224.540940
0.031340;219.675211
0.045513;216.239169
0.090911;219.824431
0.097755;220.673700
0.141961;218.289168
0.106465;218.717190
0.076393;221.004898
0.076652;225.657035
0.101655;228.403336
0.113195;227.609950
0.108603;229.518231
0.139675;233.768127
0.108404;230.850783
0.120125;225.999375
0.108208;225.604897
0.121066;226.300627
0.103203;224.817240
0.109835;225.910887
0.094742;230.462087
0.059152;230.303440
0.067940;234.268649
0.034907;251.074696
0.042776;246.790785
0.147757;237.187921
0.134456;234.339693
0.111903;232.442764
0.072945;235.951106
0.065830;238.386733
0.069801;233.690688
0.074825;223.474900
0.059306;220.272294
0.052400;216.514688
0.057696;215.753594
0.047885;214.141407
0.042689;217.913074
0.097253;220.736876
0.092122;224.947765
0.047577;226.657349
0.032885;225.278025
0.036771;222.395159
0.046812;223.709586
0.033422;229.865733
0.034363;227.980682
0.033245;229.808441
0.031465;234.995683
0.105233;235.549691
0.053104;234.622194
0.053947;227.312763
0.069600;219.091303
0.069333;220.860418
0.050032;227.150679
0.043046;227.249846
0.050472;227.172766
0.053755;228.130422
0.065485;222.338803
0.062266;224.065471
0.051937;226.305214
0.038717;227.727192
0.032439;227.961305
0.081749;225.291929
0.096558;225.913388
0.059601;229.320679
0.092021;231.774063
0.089433;231.097867
0.055784;230.737400
0.071386;231.256774
0.060673;225.514587
0.072357;224.718387
0.069333;217.589116
0.053568;217.327554
0.088856;219.770886
0.095486;217.407138
0.077216;218.070887
0.085238;223.572241
0.064952;223.968908
0.074628;226.105678
0.116897;222.259636
0.115952;224.857504
0.051073;232.979954
0.048428;236.227606
0.025753;240.459690
0.032504;233.328491
0.062791;221.644897
0.046069;219.324066
0.052134;219.952138
0.065672;222.260939
0.074508;223.057294
0.130560;222.069376
0.105312;223.920940
0.117352;223.643648
0.083261;222.545210
0.072736;222.133334
0.069468;223.324950
0.056537;225.638752
0.086989;222.389062
0.068263;215.899063
0.093624;217.621250
0.065753;222.405263
0.069156;224.640941
0.050659;228.618962
0.032919;238.362973
0.034294;241.215939
0.056312;235.978074
0.071909;226.714375
0.059237;223.538439
0.056370;224.862709
0.037270;225.442812
0.041691;226.255625
0.039078;226.723542
0.026902;222.798646
0.020389;221.884270
0.024873;221.700001
0.028162;219.400053
0.025427;223.073804
0.038152;226.517086
0.044726;225.685632
0.026381;233.145009
0.033234;232.007455
0.022985;233.447612
0.040808;221.771303
0.045136;217.517082
0.035111;220.287292
0.030124;221.465887
0.031150;230.156827
0.029778;223.476458
0.028802;223.842813
0.024641;227.901301
0.076844;219.922499
0.052026;221.493335
0.024508;220.792659
0.023233;225.650365
0.023711;225.550573
0.014573;223.402032
0.017644;229.218800
0.016568;224.785776
0.015108;224.277912
0.022130;220.348797
0.041423;215.037083
0.029917;225.346409
0.021964;219.287547
0.019017;209.524372
0.025511;213.707554
0.027132;221.122554
0.034082;223.415211
0.051251;219.873803
0.032303;214.147761
0.058873;218.570416
0.034944;217.855622
0.033103;219.372709
0.039081;222.139428
0.023815;227.025471
0.020817;220.267968
0.041662;223.425417
0.022181;222.095260
0.011310;216.002552
0.009740;225.757189
0.011030;221.030314
0.009400;225.704687
0.010973;227.381714
0.010579;215.081767
0.013351;218.788024
0.012485;233.188967
0.009870;230.389745
0.018279;234.132607
0.017956;231.777926
0.009603;232.318445
0.011977;235.502350
0.012820;231.141668
0.015024;207.389625
0.015286;207.302812
0.015088;219.891145
0.009613;223.240727
0.009293;227.529428
0.011053;236.186878
0.011739;235.128750
0.015024;217.581658
0.011461;217.614377
0.004094;223.784429
0.006667;234.343699
0.008374;228.681870
0.007046;208.118587
0.006564;213.681548
0.016365;213.573636
0.015101;217.049997
0.011785;215.948489
0.008314;216.050197
0.009551;211.283273
0.007321;219.839685
0.007895;222.132394
0.005229;207.133690
0.006243;198.070879
0.008028;215.664056
0.012411;219.920203
0.010646;214.663639
0.011537;204.403892
0.015924;197.853529
0.008891;210.315203
0.004830;220.806091
0.005296;222.338903
0.006367;209.979627
0.005990;206.867340
0.003836;223.368123
0.002582;234.885104
0.003607;230.798585
0.031063;190.688311
0.022645;189.469520
0.009793;194.239417
0.006802;192.532231
0.005522;194.640824
0.012405;197.667597
0.004964;214.962703
0.005775;227.733799
0.007393;226.457027
0.012680;202.879416
0.018468;190.541813
0.008016;199.971244
0.005947;213.472292
0.005390;221.010157
0.006029;215.604891
0.005427;223.180170
0.005120;231.537207
0.008403;222.799330
0.010933;223.604167
0.006989;228.878750
0.005455;234.008333
0.008926;220.227909
0.013486;217.136145
0.011578;235.789067
0.020356;232.715571
0.012933;222.521872
0.009333;226.317720
0.009113;229.971271
0.009036;243.515952
0.006982;244.622506
0.006054;241.098806
0.003038;242.323286
0.004233;235.758694
0.014822;214.827341
0.014860;217.939841
0.014956;224.711977
0.008193;237.334428
0.008104;239.455674
0.011721;216.030199
0.010266;224.221612
0.007170;236.717969
0.008849;235.191926
0.014149;222.256037
0.017633;218.254529
0.014641;219.989947
0.017470;243.111467
0.020143;246.809744
0.015167;244.314014
0.012188;234.813957
0.015112;228.737241
0.013886;233.070002
0.013338;231.522815
0.012068;227.470677
0.014597;222.485103
0.020145;216.078749
0.012159;221.635419
0.006404;235.571725
0.006483;240.160007
0.005752;240.520841
0.005717;237.835265
0.005059;238.517556
0.005214;236.320996
0.003435;232.357816
0.010201;246.380370
0.025977;254.614433
0.015650;250.289379
0.015548;245.933443
0.020676;248.275735
0.021815;260.439225
0.019820;258.160737
0.021278;241.801360
0.028258;228.930366
0.036215;223.547136
0.040440;226.876824
0.031154;229.682083
0.037041;222.170676
0.031232;223.049272
0.021876;225.625262
0.017404;223.519117
0.014454;230.165163
0.014393;232.803860
0.019540;233.312873
0.015315;228.404380
0.011825;224.304954
0.011404;225.750890
0.025444;217.002762
0.028916;222.968805
0.025716;230.147190
0.028150;232.777400
0.021492;230.113286
0.016906;226.110579
0.016743;240.214021
0.045226;225.152716
0.081190;217.490211
0.039507;222.803026
0.021837;225.607766
0.014757;221.662714
0.016785;213.915576
0.023790;222.997311
0.051922;247.417114
0.044924;243.243046
0.041736;233.360013
0.044378;225.960837
0.032042;225.611669
0.036344;227.473805
0.034649;225.717763
0.057454;220.656981
0.084652;216.427031
0.069255;217.173906
0.061485;219.759479
0.072705;222.255416
0.064560;219.342810
0.066447;223.834896
0.123822;222.137291
0.110629;219.612811
0.132607;216.516041
0.109924;216.380001
0.070984;221.070627
